"","Nom.du.campement","Old_person","Adulte","Enfant...Notez.si.la.personne.est.un.enfant.","MY.REFERENCE","Sexe","Lieu.de.naissance.coded","Est.ce.que.la.personne.à.des.enfants.....La.personne.à.des.enfants....Combien.d.enfants.en.vie","Tranche.d.age","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63","V64","V65","V66","V67","V68","V69","V70","V71","V72","V73","V74","V75","V76","V77","V78","V79","V80","V81","V82","V83","V84","V85","V86","V87","V88","V89","V90","V91","V92","V93","V94","V95","V96","V97","V98","V99","V100","V101","V102","V103","V104","V105","median","max"
"192","Coconacoco2",0,0,"Oui","E273","F","Coconacoco2",NA,"Enfant",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,-Inf
"193","Coconacoco2",0,0,"Oui","E274","M","Coconacoco2",NA,"Enfant",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7091.28187354173,0,0,0,0,0,0,24042.5825917711,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15566.9322326564,24042.5825917711
"194","Coconacoco2",0,0,"Oui","E275","F","Coconacoco2",NA,"Enfant",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2050.79522727313,3041.07615964603,0,0,0,0,0,0,0,0,0,0,0,7091.28187354173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3041.07615964603,7091.28187354173
"195","Coconacoco2",0,1,"Non","E276","F","",NA,"Adulte",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2050.79522727313,3041.07615964603,0,0,0,0,0,0,0,0,0,0,0,7091.28187354173,0,0,0,0,0,0,24042.5825917711,0,0,111968.812028574,0,0,44564.7007626967,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,253040.230210673,0,0,0,0,0,0,24042.5825917711,253040.230210673
"196","Coconacoco2",0,1,"Non","E277","F","Enyelle",4,"Adulte",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2050.79522727313,3041.07615964603,0,0,0,0,0,0,0,0,0,0,0,7091.28187354173,0,0,0,0,0,0,24042.5825917711,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5066.17901659388,24042.5825917711
"197","Coconacoco2",0,0,"Oui","E278","M","Coconacoco2",NA,"Enfant",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2050.79522727313,3041.07615964603,0,0,0,0,0,0,0,0,0,0,0,7091.28187354173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3041.07615964603,7091.28187354173
"198","Coconacoco2",0,1,"Non","E279","M","Mimbelli",4,"Adulte",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2050.79522727313,3041.07615964603,73727.1940624267,81029.9133483854,66156.8635604304,53065.970043412,274318.795342014,98950.5729439803,0,0,127770.29352969,40875.7750239853,33475.606540725,7091.28187354173,0,0,0,0,0,0,24042.5825917711,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53065.970043412,274318.795342014
"199","Essembo5",0,0,"Oui","E28","F","Essembo",NA,"Enfant",10299.7301730953,9043.6911789524,9023.62890117329,8915.2359252641,0,0,0,0,0,0,0,8836.42077275942,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,137357.536142891,0,0,13219.8201201152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9043.6911789524,137357.536142891
"200","Essembo5",0,1,"Non","E29","F","Enyelle",2,"Adulte",10299.7301730953,9043.6911789524,9023.62890117329,8915.2359252641,8884.36853335728,0,0,0,0,0,0,8836.42077275942,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90705.457147266,0,0,0,0,0,0,137357.536142891,45701.1507630312,35771.5993862879,13219.8201201152,0,0,0,0,31120.4141754541,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11759.7751466053,137357.536142891
"201","Lokoko6",0,0,"Oui","E3","F","Lokoko6",NA,"Enfant",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14256.8995803071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4450.69474488852,0,0,0,0,0,57488.0439046715,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14256.8995803071,57488.0439046715
"202","Essembo5",1,1,"Non","E31","M","Enyelle",5,"Personne âgée",10299.7301730953,9043.6911789524,9023.62890117329,8915.2359252641,8884.36853335728,8300.24665888515,8341.26957956199,6416.19675699656,6393.71269528653,6841.40427415876,6710.30112403694,8836.42077275942,5592.26611467962,3530.79389402863,0,0,0,0,0,0,3830.37750086137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,137357.536142891,0,0,13219.8201201152,0,0,0,0,31120.4141754541,0,36959.3648044907,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,256778.224352562,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8860.39465305835,256778.224352562
"203","Essembo1",0,1,"Non","E32","M","Essembo1",2,"Adulte",10404.8772481664,9158.23633971454,9132.71955750495,9037.88138465983,9025.36367146921,0,0,6760.86337963812,0,0,0,0,0,0,0,0,0,0,0,2835.60916871702,4828.26154723198,16927.0406866605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13380.3346973944,0,0,0,0,0,48564.3659262619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9132.71955750495,48564.3659262619
"204","Essembo1",0,0,"Oui","E33","F","Zinamon",NA,"Enfant",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13380.3346973944,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13380.3346973944,13380.3346973944
"205","Essembo1",1,1,"Non","E34","F","Enyelle",NA,"Personne âgée",10404.8772481664,9158.23633971454,9132.71955750495,9037.88138465983,9025.36367146921,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13380.3346973944,0,0,0,0,31972.0951744132,48564.3659262619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9781.55679394046,48564.3659262619
"206","Essembo1",0,0,"Non","E35","M","Enyelle",NA,"Adolescent",10404.8772481664,9158.23633971454,9132.71955750495,9037.88138465983,9025.36367146921,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4828.26154723198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13380.3346973944,0,0,0,0,0,48564.3659262619,0,0,0,0,0,0,0,0,0,0,270077.732206686,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9158.23633971454,270077.732206686
"207","Essembo1",0,0,"Non","E36","F","Enyelle",NA,"Adolescent",10404.8772481664,9158.23633971454,9132.71955750495,9037.88138465983,9025.36367146921,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13380.3346973944,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9145.47794860975,13380.3346973944
"208","Essembo1",1,1,"Non","E37","F","Enyelle",5,"Personne âgée",10404.8772481664,9158.23633971454,9132.71955750495,9037.88138465983,9025.36367146921,0,0,6760.86337963812,6755.6065435673,7079.97541701052,6935.60615678011,8944.3376574404,5656.90694346726,3688.10490229406,0,0,0,0,0,2835.60916871702,4828.26154723198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13380.3346973944,0,0,0,0,31972.0951744132,48564.3659262619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8944.3376574404,48564.3659262619
"209","Misseké",0,0,"Oui","E38","F","Enyelle",NA,"Enfant",6773.35981556746,5518.2859045766,5496.9315214554,5391.86807314013,0,0,0,0,0,3392.59138773514,3247.51661395897,0,0,0,3688.10490229406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9716.33069989258,0,0,0,0,0,52247.007957094,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5496.9315214554,52247.007957094
"210","Misseké",0,1,"Non","E39","F","Mokinda",1,"Adulte",0,0,0,0,0,0,0,0,0,3392.59138773514,3247.51661395897,5309.27679603882,2069.50227025166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9716.33069989258,0,0,0,0,0,52247.007957094,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4350.93409188698,52247.007957094
"211","Lokoko6",0,0,"Oui","E4","F","Lokoko6",NA,"Enfant",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4450.69474488852,0,0,0,0,0,57488.0439046715,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30969.36932478,57488.0439046715
"212","Misseké",1,1,"Non","E40","F","Sambo",8,"Personne âgée",6773.35981556746,5518.2859045766,5496.9315214554,5391.86807314013,5367.32874088929,0,0,0,0,3392.59138773514,3247.51661395897,0,0,0,3688.10490229406,3591.19336659392,3542.31608379541,3255.60333069605,3530.79389402863,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9716.33069989258,0,0,0,0,0,52247.007957094,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4527.71682159168,52247.007957094
"213","Misseké",0,1,"Non","E41","F","Essembo",2,"Adulte",6773.35981556746,5518.2859045766,5496.9315214554,5391.86807314013,5367.32874088929,0,0,0,0,3392.59138773514,3247.51661395897,0,0,0,3688.10490229406,3591.19336659392,3542.31608379541,3255.60333069605,3530.79389402863,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9716.33069989258,0,0,0,0,0,52247.007957094,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4527.71682159168,52247.007957094
"214","Misseké",0,0,"Non","E42","F","Lokoko",NA,"Adolescent",6773.35981556746,5518.2859045766,5496.9315214554,5391.86807314013,5367.32874088929,0,0,0,0,0,0,0,0,0,3688.10490229406,3591.19336659392,3542.31608379541,3255.60333069605,3530.79389402863,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9716.33069989258,0,0,0,0,0,52247.007957094,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5379.59840701471,52247.007957094
"215","Misseké",0,0,"Oui","E43","M","Enyelle",NA,"Enfant",6773.35981556746,5518.2859045766,5496.9315214554,5391.86807314013,5367.32874088929,0,0,0,0,0,0,0,0,0,3688.10490229406,3591.19336659392,3542.31608379541,3255.60333069605,3530.79389402863,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9716.33069989258,0,0,0,0,0,52247.007957094,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5379.59840701471,52247.007957094
"216","Misseké",0,1,"Non","E44","F","Enyelle",NA,"Adulte",6773.35981556746,5518.2859045766,5496.9315214554,5391.86807314013,5367.32874088929,0,0,0,0,0,0,5309.27679603882,2069.50227025166,0,3688.10490229406,3591.19336659392,3542.31608379541,3255.60333069605,3530.79389402863,0,4559.5399994455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9716.33069989258,0,0,0,0,0,52247.007957094,33690.2187778622,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5338.30276846406,52247.007957094
"217","Mossomé",0,1,"Non","E45","M","Bétou",NA,"Adulte",0,3185.72510238498,3191.52059057197,3041.62338638196,2939.96949275533,0,0,0,0,0,0,3038.32913231003,0,0,6755.6065435673,6670.97466903289,6594.72628187079,6191.45726653662,6393.71269528653,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7001.53454423299,0,0,0,0,33560.7270311558,55204.0192265266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6393.71269528653,55204.0192265266
"218","Mossomé",0,0,"Oui","E46","M","Lokoko",NA,"Enfant",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,-Inf
"219","Mossomé",0,1,"Non","E47","F","Enyelle",NA,"Adulte",4346.94636745387,3185.72510238498,3191.52059057197,3041.62338638196,2939.96949275533,0,0,0,0,0,0,3038.32913231003,2051.76019057401,3147.6351801515,6755.6065435673,6670.97466903289,6594.72628187079,6191.45726653662,6393.71269528653,6536.0427737522,5613.02749991611,0,11928.8761232257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7001.53454423299,0,0,0,0,33560.7270311558,0,32081.8784471813,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6191.45726653662,33560.7270311558
"220","Mossomé",0,1,"Non","E48","F","",NA,"Adulte",4346.94636745387,3185.72510238498,3191.52059057197,3041.62338638196,2939.96949275533,2232.45627459416,2230.69256838151,0,0,0,0,3038.32913231003,2051.76019057401,3147.6351801515,6755.6065435673,6670.97466903289,6594.72628187079,6191.45726653662,6393.71269528653,6536.0427737522,5613.02749991611,12331.2572009051,11928.8761232257,9083.93670517296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7001.53454423299,0,0,0,0,33560.7270311558,0,32081.8784471813,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6191.45726653662,33560.7270311558
"221","Mossomé",0,0,"Oui","E49","F","Mibala",NA,"Enfant",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,-Inf
"222","Likeko",1,1,"Non","E5","F","Enyelle",NA,"Personne âgée",13746.0410701778,13610.515697868,13659.8002831071,13540.9661181204,13379.0126218465,0,0,0,0,0,0,0,0,0,16927.0406866605,16918.8674500404,16745.87840851,16093.2466025043,16027.0587579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13602.8003664751,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13746.0410701778,16927.0406866605
"223","Mossomé",0,1,"Non","E50","F","Landza",NA,"Adulte",4346.94636745387,3185.72510238498,3191.52059057197,3041.62338638196,2939.96949275533,2232.45627459416,2230.69256838151,0,0,0,0,3038.32913231003,2051.76019057401,0,6755.6065435673,6670.97466903289,6594.72628187079,6191.45726653662,6393.71269528653,6536.0427737522,5613.02749991611,12331.2572009051,11928.8761232257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7001.53454423299,0,0,0,0,33560.7270311558,55204.0192265266,32081.8784471813,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6292.58498091158,55204.0192265266
"224","Lokoko6",0,1,"Non","E51","F","Bétou",NA,"Adulte",0,0,0,0,0,0,0,0,0,0,0,0,3288.09486269208,5309.27679603882,8944.3376574404,8836.92455518626,8813.2854538521,8564.72173323426,8836.42077275942,0,0,0,0,11112.7556506255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4450.69474488852,0,0,0,0,0,57488.0439046715,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8824.85311330576,57488.0439046715
"225","Lokoko4",0,0,"Oui","E52","M","Lokoko4",NA,"Enfant",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,-Inf
"226","Lokoko4",0,1,"Non","E53","M","Enyelle",NA,"Adulte",0,0,0,0,0,0,0,2949.24102587956,3041.62338638196,2217.40435029666,2301.92106912933,0,3385.03938270493,5391.86807314013,9037.88138465983,8931.44061871379,8905.02884124443,8647.3194405183,8915.2359252641,9385.14234992548,8648.48675565143,13540.9661181204,14348.3944236845,11217.2410563305,10828.4185018962,11282.4531616906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4347.54775612813,0,0,0,0,0,0,29044.3763270482,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40932.4238684586,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8915.2359252641,40932.4238684586
"227","Lokoko4",1,1,"Non","E54","F","Mokinda",NA,"Personne âgée",0,0,0,0,0,0,0,2949.24102587956,3041.62338638196,2217.40435029666,2301.92106912933,0,3385.03938270493,5391.86807314013,9037.88138465983,8931.44061871379,8905.02884124443,8647.3194405183,8915.2359252641,9385.14234992548,8648.48675565143,13540.9661181204,14348.3944236845,11217.2410563305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4347.54775612813,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38467.9601094919,0,0,0,0,0,8776.75779844793,38467.9601094919
"228","Lokoko4",0,0,"Oui","E55","F","Lokoko4",NA,"Enfant",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,-Inf
"229","Lokoko4",0,0,"Oui","E56","M","Lokoko4",NA,"Enfant",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,-Inf
"230","Lokoko4",0,0,"Oui","E57","M","Lokoko4",NA,"Enfant",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,-Inf
"231","Lokoko2",0,1,"Non","E58","M","Bétou",NA,"Adulte",0,0,0,0,0,0,0,3093.35346390866,3185.72510238498,2359.80837649208,2442.69070154837,0,3502.88029740457,5518.2859045766,9158.23633971454,9051.17844259744,9026.49090692525,8773.88902760722,9043.6911789524,9523.72924754474,8792.51599785608,13610.515697868,14470.0891233364,11330.0407566691,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35309.5206499062,4233.33634140066,0,0,0,0,0,57704.3797569828,28900.6169470762,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9035.09104293883,57704.3797569828
"232","Lokoko4",0,1,"Non","E59","F","Enyelle",NA,"Adulte",0,0,0,0,0,0,0,2949.24102587956,3041.62338638196,2217.40435029666,2301.92106912933,0,3385.03938270493,5391.86807314013,9037.88138465983,8931.44061871379,8905.02884124443,8647.3194405183,8915.2359252641,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4347.54775612813,0,0,0,0,0,0,29044.3763270482,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5391.86807314013,29044.3763270482
"233","Likeko",0,0,"Oui","E6","F","Makodi",NA,"Enfant",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13602.8003664751,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13602.8003664751,13602.8003664751
"234","Lokoko4",0,0,"Non","E60","F","Enyelle",NA,"Adolescent",0,0,0,0,0,0,0,2949.24102587956,3041.62338638196,2217.40435029666,2301.92106912933,0,3385.03938270493,0,9037.88138465983,8931.44061871379,8905.02884124443,8647.3194405183,8915.2359252641,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4347.54775612813,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4347.54775612813,9037.88138465983
"235","Lokoko2",0,0,"Oui","E61","F","Lokoko2",NA,"Enfant",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,-Inf
"236","Mossomé",0,1,"Non","E62","F","Enyelle",NA,"Adulte",4346.94636745387,3185.72510238498,3191.52059057197,3041.62338638196,2939.96949275533,0,0,0,0,0,0,3038.32913231003,2051.76019057401,0,6755.6065435673,6670.97466903289,6594.72628187079,6191.45726653662,6393.71269528653,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7001.53454423299,0,0,0,0,0,55204.0192265266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5269.20181699524,55204.0192265266
