,residence_camp,ref,sex,birthplace,age,children_alive,median_dist,max_dist,region,Lieu.de.naissance.de.leur.mère.coded,Lieu.de.naissance.de.leur.père.coded,Lieu.où.leur.mère.habite.coded,Lieu.où.leur.père.habite.coded,spouse_bp,mom_inlaw_bp,dad_inlaw_bp,dad_inlaw_living,mom_inlaw_living,spouse_myref
1015,Kombo2,E113,M,Ibenga,Enfant,NA,NA,#NAME?,Enyelle,Enyelle,Mimbelli,Kombo2,NA,NA,NA,NA,NA,NA,0
1016,Kombo2,E114,M,Dongou,Adulte,NA,81882.21503,769332.6013,Enyelle,NA,Mipoutou,NA,NA,Enyelle,Enyelle,Mimbelli,NA,NA,E121
1017,Kombo2,E115,F,Enyelle,Adolescent,NA,16574.77444,132635.1406,Enyelle,Enyelle,Dongou,Kombo2,Kombo2,NA,NA,NA,NA,NA,0
1018,Kombo2,E116,M,Enyelle,Enfant,NA,NA,#NAME?,Enyelle,Enyelle,Dongou,Kombo2,Kombo2,NA,NA,NA,NA,NA,0
1019,Kombo2,E117,M,Ibenga,Enfant,NA,NA,#NAME?,Enyelle,Enyelle,Dongou,Kombo2,Kombo2,NA,NA,NA,NA,NA,0
1020,Kombo2,E118,F,Kombo2,Enfant,NA,NA,#NAME?,Enyelle,Enyelle,Dongou,Kombo2,Kombo2,NA,NA,NA,NA,NA,0
1021,Kombo2,E119,F,Ibenga,Enfant,NA,NA,#NAME?,Enyelle,Enyelle,Dongou,Kombo2,Kombo2,NA,NA,NA,NA,NA,0
1022,Essembo3,E12,F,Betou,Enfant,NA,48759.46177,61935.9122,Enyelle,Betou,Betou,Essembo3,Essembo3,NA,NA,NA,NA,NA,0
1023,Kombo2,E120,F,Enyelle,Enfant,NA,NA,#NAME?,Enyelle,Enyelle,Dongou,Kombo2,Kombo2,NA,NA,NA,NA,NA,0
1024,Kombo2,E121,F,Enyelle,Adulte,NA,7091.281874,132635.1406,Enyelle,Enyelle,Mimbelli,NA,NA,Dongou,NA,Mipoutou,NA,NA,E114
1025,Kombo2,E122,F,Enyelle,Enfant,NA,NA,#NAME?,Enyelle,Enyelle,Mimbelli,NA,NA,NA,NA,NA,NA,NA,0
1026,Kombo2,E123,F,Enyelle,Adolescent,NA,7093.19337,132635.1406,Enyelle,Enyelle,Enyelle,NA,NA,NA,NA,NA,NA,NA,0
1027,Kombo2,E124,F,Enyelle,Personne agee,NA,7226.894746,132635.1406,Enyelle,Enyelle,Enyelle,NA,NA,NA,NA,NA,NA,NA,0
1028,Kombo2,E125,F,Enyelle,Adolescent,NA,7091.281874,25922.65413,Enyelle,Enyelle,Mimbelli,NA,NA,NA,NA,NA,NA,NA,0
1029,Kombo2,E126,F,Kombo2,Enfant,NA,NA,#NAME?,Enyelle,Enyelle,Enyelle,Coconacoco1,NA,NA,NA,NA,NA,NA,0
1030,Kombo2,E127,F,Enyelle,Adolescent,NA,39315.56386,132635.1406,Enyelle,Enyelle,Enyelle,NA,NA,NA,NA,NA,NA,NA,0
1031,Bopongo,E128,F,Enyelle,Enfant,NA,NA,#NAME?,Enyelle,Boyele,Mimbelli,NA,NA,NA,NA,NA,NA,NA,0
1032,Bopongo,E129,M,Boyele,Adulte,NA,40965.94308,98712.2725,Enyelle,Enyelle,Dongou,NA,NA,Enyelle,Mimbelli,Mimbelli,NA,NA,E142
1033,Essembo3,E13,M,Betou,Adulte,NA,55629.14205,175635.2005,Enyelle,Enyelle,Betou,Essembo4,NA,Betou,Betou,Enyelle,NA,Essembo3,E20
1034,Bopongo,E130,M,Enyelle,Adulte,NA,10303.61472,280508.0968,Enyelle,Boyele,Boyele,NA,NA,NA,NA,NA,NA,NA,0
1035,Bopongo,E131,M,Bopongo,Enfant,NA,NA,#NAME?,Enyelle,Enyelle,Enyelle,Bopongo,Bopongo,NA,NA,NA,NA,NA,0
1036,Bopongo,E132,M,Boyele,Adulte,NA,40999.4623,140480.2433,Enyelle,Landza,Boyele,NA,NA,NA,NA,NA,NA,NA,0
1037,Bopongo,E133,F,Enyelle,Enfant,NA,NA,#NAME?,Enyelle,Enyelle,Enyelle,Bopongo,Bopongo,NA,NA,NA,NA,NA,0
1038,Bopongo,E134,F,Enyelle,Adulte,NA,13380.3347,61935.9122,Enyelle,Enyelle,Enyelle,NA,NA,Enyelle,Enyelle,Enyelle,NA,NA,E137
1039,Bopongo,E135,F,Bopongo,Enfant,NA,NA,#NAME?,Enyelle,Enyelle,Enyelle,Bopongo,Bopongo,NA,NA,NA,NA,NA,0
1040,Bopongo,E136,F,Enyelle,Enfant,NA,NA,#NAME?,Enyelle,Enyelle,Enyelle,Bopongo,Bopongo,NA,NA,NA,NA,NA,0
1041,Bopongo,E137,M,Enyelle,Adulte,NA,13219.82012,132635.1406,Enyelle,Enyelle,Enyelle,NA,NA,Enyelle,Enyelle,Enyelle,NA,NA,E134
1042,Bopongo,E138,F,Enyelle,Enfant,NA,NA,#NAME?,Enyelle,Enyelle,Enyelle,Bopongo,NA,NA,NA,NA,NA,NA,0
1043,Bopongo,E139,M,Enyelle,Enfant,NA,NA,#NAME?,Enyelle,Enyelle,Enyelle,Bopongo,NA,NA,NA,NA,NA,NA,0
1044,Essembo3,E14,F,Essembo,Enfant,NA,NA,#NAME?,Enyelle,Betou,Betou,Essembo3,NA,NA,NA,NA,NA,NA,0
1045,Bopongo,E140,F,Enyelle,Enfant,NA,NA,#NAME?,Enyelle,Mimbelli,Mimbelli,NA,NA,NA,NA,NA,NA,NA,0
1046,Bopongo,E141,F,Enyelle,Adulte,NA,7048.561804,25922.65413,Enyelle,Enyelle,Mimbelli,NA,NA,NA,NA,NA,NA,NA,0
1047,Bopongo,E142,F,Enyelle,Adulte,NA,7092.237622,32454.54336,Enyelle,Mimbelli,Mimbelli,NA,NA,Boyele,Enyelle,Dongou,NA,NA,E129
1048,Bopongo,E143,F,Enyelle,Adulte,NA,7092.237622,32454.54336,Enyelle,Enyelle,Mimbelli,NA,NA,Enyelle,Enyelle,Mimbelli,NA,NA,E108
1049,Bopongo,E144,F,Enyelle,Enfant,NA,NA,#NAME?,Enyelle,Enyelle,Enyelle,Bopongo,Molapa_EN,NA,NA,NA,NA,NA,0
1050,Bopongo,E145,M,Enyelle,Adulte,NA,7093.19337,132635.1406,Enyelle,Enyelle,Enyelle,Bopongo,NA,Enyelle,Enyelle,Mimbelli,NA,NA,E143
1051,Coconacoco1,E146,F,Bongoye,Enfant,NA,NA,#NAME?,Enyelle,Bongoye,Enyelle,Coconacoco1,NA,NA,NA,NA,NA,NA,0
1052,Coconacoco1,E147,F,Bongoye,Adulte,NA,34976.8842,37010.71789,Enyelle,Enyelle,Bongoye,NA,NA,NA,NA,NA,NA,NA,0
1053,Coconacoco1,E148,M,Enyelle,Adulte,NA,7092.237622,244289.0589,Enyelle,Enyelle,Enyelle,Coconacoco1,Coconacoco1,Bongoye,Enyelle,Bongoye,NA,NA,E147
1054,Coconacoco1,E149,M,Enyelle,Enfant,NA,7090.345322,7226.894746,Enyelle,Enyelle,Enyelle,Coconacoco1,Coconacoco1,NA,NA,NA,NA,NA,0
1055,Essembo3,E15,F,Betou,Enfant,NA,48705.5735,61935.9122,Enyelle,Betou,Betou,NA,NA,NA,NA,NA,NA,NA,0
1056,Coconacoco1,E150,M,Enyelle,Enfant,NA,NA,#NAME?,Enyelle,Enyelle,Enyelle,Coconacoco1,Coconacoco1,NA,NA,NA,NA,NA,0
1057,Coconacoco1,E151,M,Enyelle,Adolescent,NA,7089.40877,463677.546,Enyelle,Enyelle,Enyelle,Coconacoco1,Coconacoco1,NA,NA,NA,NA,NA,0
1058,Coconacoco1,E152,F,Enyelle,Adulte,NA,7005.841735,25922.65413,Enyelle,Enyelle,Enyelle,NA,NA,Enyelle,NA,Enyelle,NA,NA,E153
1059,Coconacoco1,E153,M,Enyelle,Adulte,NA,7089.40877,61935.9122,Enyelle,NA,Enyelle,NA,NA,Enyelle,Enyelle,Enyelle,NA,NA,E152
1060,Coconacoco1,E154,M,Bongoye,Enfant,NA,NA,#NAME?,Enyelle,Enyelle,Bongoye,Coconacoco1,NA,NA,NA,NA,NA,NA,0
1061,Coconacoco1,E155,M,Enyelle,Enfant,NA,NA,#NAME?,Enyelle,Enyelle,Bongoye,Coconacoco1,NA,NA,NA,NA,NA,NA,0
1062,Coconacoco1,E156,F,Enyelle,Adulte,NA,46599.08816,113032.9864,Enyelle,Enyelle,Enyelle,Coconacoco1,NA,NA,NA,NA,NA,NA,0
1063,Coconacoco1,E157,M,Bongoye,Enfant,NA,NA,#NAME?,Enyelle,Enyelle,Bongoye,Coconacoco1,NA,NA,NA,NA,NA,NA,0
1064,Coconacoco1,E158,F,Enyelle,Adulte,NA,7047.625252,85789.71202,Enyelle,Enyelle,Enyelle,Coconacoco1,NA,NA,NA,NA,NA,NA,0
1065,Coconacoco1,E159,M,Bongoye,Enfant,NA,34976.8842,36973.33567,Enyelle,Enyelle,Bongoye,Coconacoco1,NA,NA,NA,NA,NA,NA,0
1066,Essembo3,E16,F,Betou,Enfant,NA,57583.04488,61935.9122,Enyelle,Betou,Betou,NA,NA,NA,NA,NA,NA,NA,0
1067,Coconacoco1,E160,M,Enyelle,Enfant,NA,7047.625252,7226.894746,Enyelle,Enyelle,Enyelle,Coconacoco1,Coconacoco1,NA,NA,NA,NA,NA,0
1068,Coconacoco1,E161,F,Bongoye,Adolescent,NA,36282.53027,40910.04768,Enyelle,Enyelle,NA,Coconacoco1,NA,NA,NA,NA,NA,NA,0
1069,Coconacoco1,E162,F,Enyelle,Personne agee,NA,7092.237622,132635.1406,Enyelle,Enyelle,Enyelle,NA,NA,NA,NA,NA,NA,NA,0
1070,Coconacoco1,E163,M,Enyelle,Enfant,NA,7089.40877,7226.894746,Enyelle,Enyelle,Mimbelli,Coconacoco1,Coconacoco1,NA,NA,NA,NA,NA,0
1071,Coconacoco1,E164,M,Mimbelli,Adulte,NA,25823.68316,94094.24914,Enyelle,Mimbelli,Mimbelli,NA,NA,Enyelle,Enyelle,Enyelle,NA,Coconacoco1,E158
1072,Coconacoco1,E165,M,Coconacoco1,FALSE,NA,NA,#NAME?,Enyelle,Enyelle,Mimbelli,Coconacoco1,Coconacoco1,NA,NA,NA,NA,NA,0
1073,Coconacoco1,E166,F,Mimbelli,Enfant,NA,NA,#NAME?,Enyelle,Enyelle,Mimbelli,Coconacoco1,Coconacoco1,NA,NA,NA,NA,NA,0
1074,Kombo1,E167,F,Kombo3,Personne agee,NA,1797.359039,7093.19337,Enyelle,Enyelle,Enyelle,NA,NA,NA,NA,NA,NA,NA,0
1075,Kombo1,E168,M,,Enfant,NA,NA,#NAME?,Enyelle,Enyelle,Enyelle,Kombo1,NA,NA,NA,NA,NA,NA,0
1076,Kombo1,E169,M,,Enfant,NA,NA,#NAME?,Enyelle,Enyelle,Enyelle,Kombo1,NA,NA,NA,NA,NA,NA,0
1077,Essembo3,E17,M,Essembo4,Enfant,NA,8699.881327,49033.4942,Enyelle,Betou,Enyelle,Essembo3,NA,NA,NA,NA,NA,NA,0
1078,Kombo1,E170,M,,Enfant,NA,NA,#NAME?,Enyelle,Enyelle,Mimbelli,NA,NA,NA,NA,NA,NA,NA,0
1079,Kombo1,E171,F,Enyelle,Adulte,2,7047.625252,7226.894746,Enyelle,Enyelle,Enyelle,NA,NA,NA,NA,NA,NA,NA,0
1080,Kombo1,E172,M,Kombo2,Enfant,NA,2156.27694,19551.93204,Enyelle,Enyelle,Mimbelli,Kombo1,NA,NA,NA,NA,NA,NA,0
1081,Kombo3,E173,M,Kombo3,Adulte,1,7093.19337,39195.57235,Enyelle,Kombo3,Kombo3,Kombo1,NA,Kombo3,Kombo3,Kombo1,NA,NA,E270
1082,Kombo1,E174,M,Enyelle,Enfant,NA,7047.625252,7226.894746,Enyelle,Enyelle,Enyelle,NA,NA,NA,NA,NA,NA,NA,0
1083,Kombo1,E175,F,Enyelle,Personne agee,3,7047.625252,7226.894746,Enyelle,Enyelle,Enyelle,NA,NA,NA,NA,NA,NA,NA,0
1084,Coconacoco1,E176,M,Coconacoco1,Adulte,1,19364.96842,127962.0157,Enyelle,Enyelle,Enyelle,NA,NA,Enyelle,Betou,Enyelle,NA,NA,E215
1085,Kombo3,E177,F,Enyelle,Adulte,0,7090.345322,43586.54304,Enyelle,Enyelle,Enyelle,NA,NA,NA,NA,NA,NA,NA,0
1086,Kombo3,E178,F,Molapa_EN,Adulte,1,2050.795227,26090.97342,Enyelle,Enyelle,Enyelle,NA,NA,NA,NA,NA,NA,NA,0
1087,Kombo3,E179,F,Kombo3,Enfant,NA,1797.359039,7093.19337,Enyelle,Kombo3,Kombo3,Kombo1,Kombo3,NA,NA,NA,NA,NA,0
1088,Essembo4,E18,F,Enyelle,Personne agee,5,7017.91485,61935.9122,Enyelle,Enyelle,Enyelle,NA,NA,NA,NA,NA,NA,NA,0
1089,Kombo3,E180,F,Enyelle,Adulte,0,7089.40877,25922.65413,Enyelle,Enyelle,Enyelle,Kombo3,NA,NA,NA,NA,NA,NA,0
1090,Kombo2,E181,M,Kombo2,Enfant,NA,1710.613479,7089.40877,Enyelle,Enyelle,Enyelle,Kombo2,Kombo2,NA,NA,NA,NA,NA,0
1091,Kombo2,E182,F,Enyelle,Adulte,2,7091.281874,85789.71202,Enyelle,Enyelle,Mimbelli,NA,NA,Enyelle,Enyelle,Mimbelli,NA,NA,E184
1092,Kombo2,E183,M,Kombo2,Enfant,NA,1710.613479,7089.40877,Enyelle,Enyelle,Enyelle,Kombo2,Kombo2,NA,NA,NA,NA,NA,0
1093,Kombo2,E184,M,Enyelle,Adulte,2,12965.24735,157119.7302,Enyelle,Enyelle,Mimbelli,NA,NA,Enyelle,Enyelle,Mimbelli,NA,NA,E182
1094,Kombo2,E185,F,Enyelle,Adulte,1,7090.345322,38914.82704,Enyelle,Enyelle,Enyelle,Kombo2,Kombo2,NA,NA,NA,NA,NA,0
1095,Kombo2,E186,F,Kombo1,Adulte,0,35687.71275,80921.56909,Enyelle,Enyelle,Mimbelli,NA,NA,NA,NA,NA,NA,NA,0
1096,Bopongo,E187,M,Bopongo,Enfant,NA,2617.165668,23352.20337,Enyelle,Mimbelli,Enyelle,Bopongo,NA,NA,NA,NA,NA,NA,0
1097,Bopongo,E188,F,Bopongo,Enfant,NA,2715.550773,23352.20337,Enyelle,Mimbelli,Enyelle,Bopongo,NA,NA,NA,NA,NA,NA,0
1098,Bopongo,E189,F,Bopongo,Enfant,NA,2672.693788,23352.20337,Enyelle,Mimbelli,Enyelle,Bopongo,NA,NA,NA,NA,NA,NA,0
1099,Essembo3,E19,F,Betou,Personne agee,NA,55559.37674,58938.51898,Enyelle,Enyelle,Betou,NA,NA,NA,NA,NA,NA,NA,0
1100,Bopongo,E190,F,Enyelle,Enfant,NA,7089.40877,25922.65413,Enyelle,Mimbelli,Enyelle,Bopongo,NA,NA,NA,NA,NA,NA,0
1101,Bopongo,E191,F,Mimbelli,Adulte,NA,25743.50002,26090.97342,Enyelle,Mimbelli,Enyelle,Bopongo,NA,NA,NA,NA,NA,NA,0
1102,Bopongo,E192,F,Mimbelli,Enfant,NA,25743.50002,26090.97342,Enyelle,Mimbelli,Mimbelli,Bopongo,NA,NA,NA,NA,NA,NA,0
1103,Bopongo,E193,F,Mimbelli,Adulte,5,25743.50002,26090.97342,Enyelle,Djoubou,NA,Bopongo,NA,NA,NA,NA,NA,NA,0
1104,Bopongo,E194,F,Mimbelli,Adulte,1,25743.50002,26090.97342,Enyelle,Mindjoukou,NA,Bopongo,NA,NA,NA,NA,NA,NA,0
1105,Bopongo,E195,F,Mimbelli,Adulte,0,25743.50002,26090.97342,Enyelle,Mimbelli,Mimbelli,NA,NA,NA,NA,NA,NA,NA,0
1106,Bopongo,E196,F,Mimbelli,Adulte,0,25823.68316,81862.0011,Enyelle,Bissambi,Mimbelli,Bopongo,Bopongo,NA,NA,NA,NA,NA,0
1107,Bopongo,E197,F,Bissambi,Adulte,2,56193.4618,256898.5715,Enyelle,Bissambi,Mimbelli,Bopongo,Bopongo,NA,NA,NA,NA,NA,0
1108,Bopongo,E198,M,Bissambi,Enfant,NA,102273.3324,153921.6557,Enyelle,Bissambi,Bissambi,Bopongo,NA,NA,NA,NA,NA,NA,0
1109,Bopongo,E199,M,Djoube,Adulte,1,NA,#NAME?,Enyelle,Mimbelli,NA,NA,NA,Mimbelli,Mimbelli,Mindjoukou,Bopongo,Bopongo,E206
1110,Lokoko6,E2,F,Enyelle,Personne agee,NA,13092.53373,61935.9122,Enyelle,Enyelle,Enyelle,NA,NA,NA,NA,NA,NA,NA,0
1111,Essembo3,E20,F,Betou,Adulte,3,53070.00128,61935.9122,Enyelle,Betou,Enyelle,Essembo3,NA,Betou,Enyelle,Betou,NA,Essembo4,E13
1112,Bopongo,E200,F,Mimbelli,Adulte,NA,25783.59159,57084.35816,Enyelle,Djoubou,NA,Bopongo,NA,NA,NA,NA,NA,NA,0
1113,Bopongo,E201,F,Bissambi,Personne agee,5,33392.02663,70372.8533,Enyelle,Bongoye,Bissambi,NA,NA,Mimbelli,Djoubou,NA,NA,Bopongo,E202
1114,Bopongo,E202,M,Mimbelli,Personne agee,4,25912.78516,847299.999,Enyelle,Djoubou,NA,Bopongo,NA,Bissambi,Bongoye,Bissambi,NA,NA,E201
1115,Bopongo,E203,F,,Personne agee,NA,NA,#NAME?,Enyelle,Djoubou,Djoubou,NA,NA,NA,NA,NA,NA,NA,0
1116,Bopongo,E204,F,Mimbelli,Enfant,NA,24950.85457,25922.65413,Enyelle,Mimbelli,Djoubou,Bopongo,Bopongo,NA,NA,NA,NA,NA,0
1117,Bopongo,E205,M,Midjoukou,Personne agee,5,NA,#NAME?,Enyelle,Djoubou,Mindjoukou,Bopongo,NA,Mimbelli,Mimbelli,Enyelle,NA,NA,E211
1118,Bopongo,E206,F,Mimbelli,Adulte,1,25868.23416,847299.999,Enyelle,Mimbelli,Mindjoukou,Bopongo,Bopongo,Djoube,Mimbelli,NA,NA,NA,E199
1119,Bopongo,E207,M,Bopongo,Enfant,NA,4533.223708,841325.9173,Enyelle,Mimbelli,Mindjoukou,Bopongo,Bopongo,NA,NA,NA,NA,NA,0
1120,Bopongo,E208,M,Coconacoco2,FALSE,NA,868.0799234,7091.281874,Enyelle,Mimbelli,Bongoye,Bopongo,NA,NA,NA,NA,NA,NA,0
1121,Bopongo,E209,F,Bopongo,Enfant,NA,3803.253241,23352.20337,Enyelle,Mimbelli,Mindjoukou,Bopongo,Bopongo,NA,NA,NA,NA,NA,0
1122,Essembo3,E21,F,Essembo,Enfant,NA,NA,#NAME?,Enyelle,Betou,Betou,Essembo3,Essembo3,NA,NA,NA,NA,NA,0
1123,Bopongo,E210,F,Mimbelli,Adulte,2,25743.50002,26090.97342,Enyelle,Mimbelli,Mindjoukou,Bopongo,Bopongo,NA,NA,NA,NA,NA,0
1124,Bopongo,E211,F,Mimbelli,Personne agee,5,25743.50002,57084.35816,Enyelle,Mimbelli,Enyelle,NA,NA,Midjoukou,Djoubou,Mindjoukou,NA,Bopongo,E205
1125,Coconacoco1,E212,F,Enyelle,Personne agee,NA,7090.345322,132635.1406,Enyelle,NA,Enyelle,NA,NA,NA,NA,NA,NA,NA,0
1126,Coconacoco1,E213,F,Coconacoco1,Enfant,NA,1464.851538,6652.886908,Enyelle,Enyelle,Coconacoco1,Coconacoco1,Coconacoco1,NA,NA,NA,NA,NA,0
1127,Coconacoco1,E214,M,Coconacoco1,Enfant,NA,1640.124775,6652.886908,Enyelle,Enyelle,Coconacoco1,Coconacoco1,Coconacoco1,NA,NA,NA,NA,NA,0
1128,Coconacoco1,E215,F,Enyelle,Personne agee,7,7091.281874,40910.04768,Enyelle,Betou,Enyelle,NA,NA,Coconacoco1,Enyelle,Enyelle,NA,NA,E176
1129,Coconacoco1,E216,F,Enyelle,Enfant,NA,7089.40877,7226.894746,Enyelle,Coconacoco1,Enyelle,Coconacoco1,Coconacoco2,NA,NA,NA,NA,NA,0
1130,Coconacoco1,E217,F,Bongoye,Personne agee,NA,36199.32856,55602.31926,Enyelle,Bongoye,Mimbelli,NA,NA,NA,NA,NA,NA,NA,0
1131,Coconacoco1,E218,F,Coconacoco1,Adulte,1,1724.50846,6652.886908,Enyelle,Bongoye,Mimbelli,Coconacoco1,NA,NA,NA,NA,NA,NA,0
1132,Coconacoco1,E219,M,Coconacoco1,Enfant,NA,1552.488157,6652.886908,Enyelle,Enyelle,Dongou,Coconacoco1,Coconacoco1,NA,NA,NA,NA,NA,0
1133,Essembo4,E22,M,Enyelle,Adulte,1,7091.281874,38914.82704,Enyelle,Enyelle,Mokinda,NA,NA,NA,NA,NA,NA,NA,0
1134,Coconacoco1,E220,F,Enyelle,Adulte,5,7005.841735,7226.894746,Enyelle,Enyelle,Enyelle,NA,NA,Dongou,Ibenga,Longa,NA,NA,E221
1135,Coconacoco1,E221,M,Dongou,Adulte,5,87599.52113,769332.6013,Enyelle,Ibenga,Longa,NA,NA,Enyelle,Enyelle,Enyelle,NA,NA,E220
1136,Coconacoco1,E222,M,Enyelle,Enfant,NA,7090.345322,13244.78003,Enyelle,Enyelle,Coconacoco1,Coconacoco1,Coconacoco1,NA,NA,NA,NA,NA,0
1137,Coconacoco1,E223,F,Coconacoco1,Adulte,2,1552.488157,6652.886908,Enyelle,Enyelle,Enyelle,NA,NA,Coconacoco1,Mimbelli,Mimbelli,NA,NA,E225
1138,Coconacoco1,E224,F,Coconacoco1,Enfant,NA,1464.851538,6652.886908,Enyelle,Enyelle,Coconacoco1,Coconacoco1,Coconacoco1,NA,NA,NA,NA,NA,0
1139,Coconacoco1,E225,M,Coconacoco1,Adulte,2,1924.385213,40880.10293,Enyelle,Mimbelli,Mimbelli,NA,NA,Coconacoco1,Enyelle,Enyelle,NA,NA,E223
1140,Coconacoco1,E226,M,Enyelle,Enfant,NA,6872.084391,7091.281874,Enyelle,Coconacoco1,Enyelle,Coconacoco1,Coconacoco1,NA,NA,NA,NA,NA,0
1141,Coconacoco1,E227,F,Enyelle,Enfant,NA,7090.345322,15563.37307,Enyelle,Coconacoco1,Enyelle,Coconacoco1,Coconacoco1,NA,NA,NA,NA,NA,0
1142,Coconacoco2,E228,M,Mokaza,Enfant,NA,NA,#NAME?,Enyelle,Mimbelli,Enyelle,Coconacoco2,Coconacoco2,NA,NA,NA,NA,NA,0
1143,Coconacoco2,E229,M,Enyelle,Enfant,NA,7005.841735,7091.281874,Enyelle,Mimbelli,Enyelle,Coconacoco2,Coconacoco2,NA,NA,NA,NA,NA,0
1144,Essembo5,E23,M,Enyelle,Enfant,NA,13232.30007,13534.80171,Enyelle,Lokoko4,Enyelle,NA,Essembo5,NA,NA,NA,NA,NA,0
1145,Coconacoco2,E230,,Enyelle,Enfant,NA,7047.625252,7226.894746,Enyelle,Mimbelli,Enyelle,Coconacoco2,Coconacoco2,NA,NA,NA,NA,NA,0
1146,Coconacoco1,E231,M,Enyelle,Personne agee,NA,63509.44764,863645.047,Enyelle,Enyelle,Enyelle,NA,NA,Enyelle,Enyelle,Enyelle,NA,NA,E238
1147,Coconacoco2,E232,F,Coconacoco2,Enfant,NA,1243.154832,7091.281874,Enyelle,Mimbelli,Mimbelli,Coconacoco2,Coconacoco2,NA,NA,NA,NA,NA,0
1148,Coconacoco2,E233,M,Enyelle,Enfant,NA,7047.625252,7226.894746,Enyelle,Mimbelli,Mimbelli,Coconacoco2,Coconacoco2,NA,NA,NA,NA,NA,0
1149,Coconacoco2,E234,F,Mokaza,Enfant,NA,NA,#NAME?,Enyelle,Mimbelli,Mimbelli,Coconacoco2,Coconacoco2,NA,NA,NA,NA,NA,0
1150,Coconacoco1,E235,M,Enyelle,Adulte,3,7091.281874,132635.1406,Enyelle,Enyelle,Enyelle,NA,NA,Enyelle,Mimbelli,Enyelle,NA,Coconacoco1,E236
1151,Coconacoco1,E236,F,Enyelle,Adulte,2,7090.345322,32454.54336,Enyelle,Mimbelli,Enyelle,Coconacoco1,NA,Enyelle,Enyelle,Enyelle,NA,NA,E235
1152,Coconacoco1,E237,F,Coconacoco1,Adulte,NA,1682.316618,6652.886908,Enyelle,Enyelle,Enyelle,Coconacoco1,NA,Kombo1,Enyelle,NA,NA,NA,E239
1153,Coconacoco1,E238,F,Enyelle,Personne agee,NA,7090.345322,63885.91745,Enyelle,Enyelle,Enyelle,NA,NA,Enyelle,Enyelle,Enyelle,NA,NA,E231
1154,Coconacoco1,E239,M,Kombo1,Adulte,NA,2450.079503,153682.7586,Enyelle,Enyelle,NA,NA,NA,Coconacoco1,Enyelle,Enyelle,NA,Coconacoco1,E237
1155,Essembo5,E24,F,Lokoko6,Enfant,NA,8824.853113,8944.337657,Enyelle,Lokoko6,Enyelle,NA,Essembo5,NA,NA,NA,NA,NA,0
1156,Coconacoco2,E240,F,Mimbelli,Adulte,3,25783.59159,144538.045,Enyelle,Mimbelli,Mimbelli,NA,NA,Mimbelli,Mimpoutou,Enyelle,NA,NA,E246
1157,Coconacoco2,E241,F,Coconacoco2,Personne agee,NA,15566.93223,24042.58259,Enyelle,Mimbelli,Mimbelli,NA,NA,NA,NA,NA,NA,NA,0
1158,Coconacoco2,E242,F,Mimbelli,Adulte,3,24950.85457,25922.65413,Enyelle,Mimbelli,Mimbelli,Coconacoco2,NA,Enyelle,Mimbelli,Enyelle,NA,NA,E243
1159,Coconacoco2,E243,M,Enyelle,Adulte,3,7089.40877,25922.65413,Enyelle,Mimbelli,Enyelle,NA,NA,Mimbelli,Mimbelli,Mimbelli,NA,Coconacoco2,E242
1160,Coconacoco2,E245,M,Enyelle,Enfant,NA,7047.625252,15563.37307,Enyelle,Mimbelli,Mimbelli,Coconacoco2,Coconacoco2,NA,NA,NA,NA,NA,0
1161,Coconacoco2,E246,M,Mimbelli,Adulte,6,46079.33926,1079812.674,Enyelle,Mimpoutou,Enyelle,NA,NA,Mimbelli,Mimbelli,Mimbelli,NA,NA,E240
1162,Coconacoco2,E248,F,Bongoye,Personne agee,NA,36973.33567,237961.7792,Enyelle,Djoubou,NA,NA,NA,NA,NA,NA,NA,NA,0
1163,Coconacoco2,E249,M,Coconacoco2,Enfant,NA,1618.22974,7091.281874,Enyelle,Enyelle,Mimbelli,Coconacoco2,NA,NA,NA,NA,NA,NA,0
1164,Ngouanguebe,E25,M,Enyelle,Adulte,5,7732.200759,18685.86557,Enyelle,Lokoko6,Enyelle,NA,NA,Enyelle,Lokoko6,Enyelle,NA,NA,E25
1165,Coconacoco2,E250,M,Coconacoco2,Enfant,NA,1699.665961,7091.281874,Enyelle,Enyelle,Mimbelli,Coconacoco2,NA,NA,NA,NA,NA,NA,0
1166,Coconacoco2,E251,F,Coconacoco2,Enfant,NA,1781.102182,7091.281874,Enyelle,Mimbelli,Mimbelli,Coconacoco2,Coconacoco2,NA,NA,NA,NA,NA,0
1167,Coconacoco2,E252,F,Enyelle,Adulte,4,7089.40877,25922.65413,Enyelle,Enyelle,Mimbelli,NA,NA,NA,NA,NA,NA,NA,0
1168,Coconacoco2,E253,F,Coconacoco2,Enfant,NA,1870.209618,14261.71219,Enyelle,Mimbelli,Mimbelli,Coconacoco2,Coconacoco2,NA,NA,NA,NA,NA,0
1169,Coconacoco2,E254,F,Mimbelli,Adulte,2,25701.57998,26090.97342,Enyelle,Mimbelli,Enyelle,NA,NA,Mimbelli,Mimbelli,Mimbelli,NA,NA,E255
1170,Coconacoco2,E255,M,Mimbelli,Adulte,2,24950.85457,98827.91725,Enyelle,Mimbelli,Mimbelli,NA,NA,Mimbelli,Mimbelli,Enyelle,NA,NA,E254
1171,Coconacoco2,E256,M,Coconacoco2,Enfant,NA,1243.154832,7091.281874,Enyelle,Enyelle,Mimbelli,Coconacoco2,Coconacoco2,NA,NA,NA,NA,NA,0
